YB,F8,u_F8,e_F8,F12,u_F12,e_F12,F24,u_F24,e_F24,F70,u_F70,e_F70,F160,u_F160,e_F160,F250,u_F250,e_F250,F350,u_F350,e_F350,F500,u_F500,e_F500,F870,u_F870,e_F870,F1100,u_F1100,e_F1100,Multiple Sources,No Obvious Source 8,No Obvious Source 12,No Obvious Source 24,No Obvious Source 70,No Obvious Source 160,No Obvious Source 250,No Obvious Source 350,No Obvious Source 500,No Obvious Source 870,No Obvious Source 1100,Poor Confidence 8,Poor Confidence 12,Poor Confidence 24,Poor Confidence 70,Poor Confidence 160,Poor Confidence 250,Poor Confidence 350,Poor Confidence 500,Poor Confidence 870,Poor Confidence 1100,Very Circular,RMS,WISE Q,"WISE C,G,K",CORNISH,No Association
3422,0.032328,0.008744993997,0.2705083518,0.011322,0.006927334986,0.6118472872,0.040726,0.0195990083938838,0.4812406913,0.808156,0.2303434624,0.2850235133,3.348,0.139,0.04151732334811485,5.06,0.556,0.10988142179406209,0.924,0.208,0.22510822,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3423,0.805892,0.1734054978,0.2151721295,0.173676,0.1244951213,0.7168239786,,,,48.368524,59.86431008,1.237670806,169.315,7.049,0.04163245894561588,122.236,2.53,0.020697666574411553,33.876,2.186,0.06452946,11.307,0.276,0.024409657,2.78,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3426,0.13544,0.1401958544,1.035114105,0.247044,0.1569558487,0.6353356028,2.333336,1.294013740371156,0.5545766835,6.79256,1.086242913,0.1599165724,11.118,0.218,0.019607842665478617,10.154,0.958,0.09434705577029097,3.732,0.318,0.085209,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3427,0.616854,0.1537836006,0.2493030776,0.318074,0.141338808,0.4443582561,2.48605,0.961328982245765,0.3866893193,24.599446,3.825956894,0.1555302056,32.426,1.005,0.030993646926282252,30.375,1.048,0.03450205689104496,10.046,0.32,0.031853475,2.802,0.756,0.26980728,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3428,5.122796,1.128750161,0.2203386903,1.94857,0.4850802537,0.2489416617,11.479294,1.1800962873508039,0.102802166,176.103756,18.42208411,0.1046092629,126.63,4.384,0.034620546667645316,65.967,1.688,0.025588551302323525,20.071,0.686,0.034178667,6.932,0.246,0.035487592,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3430,0.068392,0.01154165153,0.1687573331,0.025196,0.007008461316,0.2781576963,0.055306,0.0139834108869624,0.2528371404,1.360702,0.0842142789,0.06189031757,2.431,0.197,0.08103660917340949,3.342,0.674,0.2016756507467182,3.406,0.457,0.13417499,2.374,0.338,0.14237574,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3431,0.800602,0.1003484188,0.1253412043,0.348584,0.1200770458,0.3444709046,0.505382,0.10671356788759839,0.2111542712,7.343372,0.9556684787,0.1301402787,17.705,0.608,0.034340580652339824,10.577,0.39,0.036872457756914556,3.903,0.246,0.06302844,1.805,0.234,0.1296399,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3433,0.125438,0.01630815194,0.1300096617,0.04101,0.01554959324,0.3791658923,0.06666,0.008218795531584,0.1232942624,1.265002,0.2160379388,0.1707807093,4.886,0.186,0.03806795014546535,5.251,0.202,0.038468864413130466,1.878,0.5,0.2662407,0.874,0.049,0.05606407,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3434,2.478306,0.9581695814,0.3866227905,0.856112,0.2524915911,0.2949282233,2.66382,1.1157689416811938,0.4188604867,56.84351,7.99764769,0.1406958805,47.475,2.462,0.0518588708412528,33.913,1.635,0.04821159999007039,10.207,0.616,0.060350742,4.183,0.304,0.07267511,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3435,4.749006,1.635950736,0.3444827688,1.543684,0.5545799676,0.3592574436,6.080722,1.5631226846349453,0.2570620207,100.19159,6.365936023,0.06353762849,82.306,2.438,0.02962116934075737,64.008,6.103,0.09534745913060841,23.147,1.103,0.047651965,11.203,0.156,0.013924842,1.25,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3436,0.011804,0.008781308558,0.7439265129,0.010524,0.005129710519,0.4874297338,0.01284,0.00590435432478,0.4598406795,0.314256,0.3809679861,1.212285481,0.384,0.28,0.7291666697710752,2.688,0.219,0.08147321308829954,1.042,0.266,0.2552783,0.391,0.118,0.30179027,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3440,0.053722,0.02590668775,0.4822360997,0.00532,0.006966189774,1.309434168,0.020158,0.025098116867136,1.245069792,0.854064,0.6489762068,0.7598683551,2.775,0.155,0.05585585628543888,8.014,0.865,0.10793611299435278,4.625,2.442,0.528,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3441,0.127294,0.04568351814,0.3588819437,0.023012,0.01352585746,0.5877740943,0.084566,0.0310963033149706,0.3677163791,6.954558,1.384490706,0.1990767358,20.219,0.667,0.032988772724094444,40.949,2.1,0.05128330129264618,16.86,0.617,0.03659549,9.112,0.455,0.049934153,1.51,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3443,0.450576,0.1918831182,0.4258618261,0.12536,0.06301148982,0.502644303,0.212472,0.06592663931349599,0.310283893,10.656288,2.106166066,0.1976453776,14.359,1.38,0.09610697090546894,48.893,2.991,0.06117439995617972,19.473,1.468,0.075386435,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3444,0.063782,0.009437037141,0.1479576862,0.024022,0.008362976145,0.3481382127,0.046156,0.0044338504710588,0.0960622773,0.53913,0.1659361219,0.3077849904,2.811,0.134,0.04766986956167204,3.947,0.252,0.06384595998305444,1.949,0.133,0.06824012,0.787,0.072,0.091486655,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3446,0.016278,0.006851256819,0.4208905774,0.005122,0.00139158902,0.2716886021,0.004784,0.0024896043860064,0.5204022546,0.190194,0.1346919253,0.7081817789,3.159,0.177,0.05603038970335031,4.18,0.315,0.07535885110426178,1.99,0.16,0.08040201,1.061,0.123,0.115928374,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3447,2.20923,0.4761183711,0.2155132653,0.715974,0.2832009638,0.3955464357,2.728712,0.44627763263152154,0.1635488218,66.212026,4.22898574,0.06387035702,52.662,1.526,0.028977251583460248,48.137,1.643,0.03413174910517316,14.133,0.272,0.019245738,4.631,0.13,0.02807169,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3448,1.076778,0.4285846703,0.3980250992,0.424366,0.1815241676,0.4277537965,0.656584,0.28452457693161515,0.4333407103,20.51597,3.75272636,0.1829173254,1.883,1.956,1.038767907825861,9.093,1.374,0.15110524065434494,3.522,0.169,0.047984097,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3449,0.231882,0.02777797814,0.1197935939,0.0983,0.02025377742,0.2060404621,0.18254,0.0038468753556032,0.02107415008,2.930786,0.3021587832,0.1030982075,7.432,0.207,0.027852529906482303,5.681,0.187,0.03291674114368978,2.123,0.221,0.10409798,0.818,0.228,0.2787286,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3451,0.104972,0.01010666958,0.09627967058,0.048584,0.01143328606,0.2353302745,0.094758,0.0104843249627394,0.1106431643,1.069964,0.1706452971,0.159486952,2.761,0.113,0.040927199577343976,3.289,0.305,0.09273335577760941,1.198,0.187,0.1560935,0.595,0.272,0.45714286,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3452,0.114118,0.0579219537,0.507561942,0.041798,0.01505583176,0.3602045974,0.051758,0.016710383596349798,0.3228560531,0.31688,0.2357402233,0.7439416288,3.136,0.476,0.15178571778292557,5.702,0.514,0.09014380893887908,1.976,0.187,0.094635636,1.489,0.103,0.06917395,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3455,0.792766,0.3103704197,0.3915031923,0.361402,0.1506226287,0.4167730911,0.92522,0.348190987482738,0.3763331829,17.799784,1.906343436,0.1070992455,19.872,0.852,0.04287439603928399,17.961,0.553,0.030788930087251223,6.261,0.164,0.026193898,2.743,0.073,0.026613196,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3457,0.255616,0.05085410631,0.1989472737,0.105232,0.0360523296,0.3425985404,0.119248,0.0187923633441088,0.1575905956,3.139632,0.4507418207,0.143565176,10.779,0.3,0.027831896458013632,9.427,0.303,0.03214172091857871,3.902,0.123,0.031522296,1.607,0.067,0.041692596,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3458,0.10397,0.009405243218,0.0904611255,0.032956,0.01864408029,0.565726432,0.051924,0.0138543614048028,0.2668199947,0.742048,0.1497995051,0.2018730663,1.994,0.1,0.050150452101362146,2.186,0.104,0.04757548131096396,0.735,0.025,0.034013607,0.296,0.041,0.13851352,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3459,1.00862,0.06908634778,0.06849591301,0.394678,0.05173836219,0.1310900587,2.823312,0.08641854325504848,0.03060892429,28.650978,2.169845448,0.07573373055,22.147,0.641,0.028942970732843364,15.205,0.423,0.027819796637146538,3.688,0.111,0.030097615,1.287,0.034,0.026418028,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3460,0.131896,0.1708950536,1.295680336,0.037174,0.05780977754,1.555113185,0.098842,0.0964228005758968,0.9755245804,1.95674,2.880176914,1.471926221,8.09,1.48,0.18294190594233453,10.205,3.249,0.3183733535011512,6.259,0.89,0.14219524,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3461,0.12939,0.07749897129,0.5989564208,0.046728,0.02406437346,0.5149883038,0.047112,0.025921579235572798,0.5502118194,3.01051,1.029707507,0.342037564,11.949,0.913,0.07640806658316461,13.49,0.882,0.06538176642602421,5.852,0.202,0.03451811,1.802,0.17,0.094339624,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3462,0.109576,0.01028228233,0.0938369929,0.040376,0.009994269859,0.2475299648,0.06514,0.020235115519206,0.3106403979,1.249208,0.07052524846,0.05645596927,3.521,0.158,0.04487361751541229,5.393,0.358,0.06638234938846634,2.422,0.219,0.09042114,1.109,0.108,0.097385034,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3463,0.054208,0.02367217924,0.4366916182,0.02704,0.006907130372,0.255441212,0.05348,0.029518814339616,0.5519598792,0.90629,0.3413901608,0.376689758,3.495,0.115,0.03290414938087627,7.027,0.445,0.06332716562508078,3.938,0.243,0.06170645,1.719,0.201,0.11692845,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3464,0.253474,0.07726878335,0.3048390894,0.082082,0.01662133779,0.2024967446,0.235866,0.0376345490142366,0.1595590251,5.339072,1.15825912,0.2169401573,9.135,0.725,0.0793650819750255,9.784,,,3.891,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3465,0.074978,0.02312047512,0.3083634549,0.018852,0.005620477738,0.2981369477,0.019118,0.0072626902726664,0.3798875548,1.947282,0.2580880902,0.1325376038,4.486,1.314,0.2929112818748144,8.28,,,5.365,1.157,0.21565704,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3468,2.06233,7.159853473,3.471730263,1.263272,1.035776031,0.8199152921,,,,67.226228,33.84611108,0.5034658658,81.322,3.412,0.041956665365733656,61.159,0.966,0.01579489560823424,17.984,0.617,0.034308273,6.495,0.349,0.053733643,1.4,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3469,0.129348,0.0538474147,0.4162987808,0.04198,0.01396971904,0.3327708203,0.073332,0.0099648768211272,0.1358871546,0.735356,0.2961286447,0.4027010655,5.128,0.334,0.06513260363044679,7.92,0.622,0.07853535088625821,3.136,0.214,0.0682398,1.284,0.105,0.081775695,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3470,0.102424,0.0142189989,0.1388248741,0.026754,0.01304122809,0.4874496556,0.039248,0.0113062690561216,0.2880724892,0.885594,0.1671300859,0.1887208878,3.756,0.344,0.09158679757255335,6.027,0.844,0.1400364993994007,3.444,0.294,0.085365854,1.353,0.238,0.17590539,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3471,0.457232,0.1532144904,0.3350913549,0.212202,0.126484595,0.5960575065,1.873306,0.6664871759767922,0.3557812637,21.63037,10.55674601,0.4880520312,26.032,3.51,0.13483405003316137,45.275,6.688,0.14771949645894986,17.508,0.209,0.011937401,12.253,2.277,0.18583204,3.45,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3473,4.413144,0.4872484522,0.1104084644,1.781056,0.1155130338,0.06485648616,,,,177.312916,6.409743653,0.03614933304,135.576,5.402,0.039844809925126394,157.878,4.696,0.029744486877095792,53.64,1.289,0.024030576,20.497,0.377,0.018392935,2.52,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3474,0.060716,0.3186977221,5.248990746,0.044368,0.07071109794,1.593740938,0.071444,0.018909306706778,0.2646731245,2.335288,0.5013105231,0.214667537,7.653,0.49,0.06402718013024215,6.558,0.378,0.05763952290004767,2.201,0.124,0.056338027,1.061,0.307,0.28934968,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3476,0.399186,0.06182986034,0.1548898517,0.076096,0.02274776429,0.2989350858,0.211918,0.0436423334558092,0.2059397194,5.680866,0.45781016,0.08058809344,22.48,1.262,0.0561387884659275,51.319,3.301,0.06432315747102661,15.426,0.663,0.042979386,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3479,0.07761,0.01652548033,0.2129297813,0.052012,0.01754081013,0.3372454458,1.225534,0.12048351560002979,0.0983110347,10.725346,1.917925896,0.1788218204,23.142,1.098,0.04744620385407763,23.989,1.303,0.054316560644341955,7.011,0.258,0.03679931,2.24,0.242,0.10803571,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3480,2.562762,0.4665303874,0.1820420263,1.385642,0.1578582238,0.1139242487,,,,622.603468,32.31670366,0.05190575595,490.047,9.776,0.019949106969103337,340.529,6.321,0.0185622960135029,76.726,1.331,0.017347444,21.655,0.002,9.2357426E-5,5.56,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3481,0.317394,0.01457563824,0.04592285373,0.13185,0.03256882865,0.2470142484,0.184724,0.035963422106778796,0.1946873287,3.201752,0.5257732806,0.1642142429,7.913,0.684,0.08644003731312891,13.646,0.546,0.04001172532717992,4.929,0.174,0.03530128,2.26,0.107,0.04734513,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3483,0.300846,0.02220904613,0.07382197579,0.107328,0.02475163671,0.2306167702,0.166858,0.0211607152452888,0.1268187036,5.465996,0.5012221999,0.0916982376,9.13,0.235,0.025739320854759423,7.031,0.199,0.028303228694876167,2.112,0.098,0.046401516,0.836,0.109,0.13038276,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3484,3.406548,0.8285019195,0.2432086439,1.073064,0.298963817,0.2786076292,1.993378,0.79279238438156,0.39771302,75.78427,20.36554962,0.268730564,63.038,4.026,0.06386623977423433,108.286,4.304,0.03974659605875063,31.859,2.057,0.06456574,15.329,1.001,0.06530106,2.81,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3487,0.01654,0.005964457226,0.3606080548,0.010088,0.001593540084,0.1579639259,0.026114,0.005775658405046199,0.2211709583,0.321974,0.1304249126,0.4050790207,1.865,0.196,0.10509383103163568,6.072,0.468,0.07707509795039381,1.334,0.167,0.1251874,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3492,0.149298,0.01056423542,0.07075939008,0.06439,0.01522064716,0.2363821581,0.252078,0.0433272370453854,0.1718802793,2.61387,0.460753881,0.1762726842,5.953,0.196,0.032924574983033854,3.89,0.777,0.1997429331654448,0.956,0.042,0.043933056,0.687,0.306,0.44541484,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3495,0.44727,0.2134145535,0.4771492689,0.13869,0.023601054,0.1701712741,0.217376,0.06900864823173121,0.3174621312,9.705094,2.4077315,0.2480894569,1.807,0.165,0.09131156976010567,16.458,0.91,0.055292260677241696,6.243,0.327,0.052378662,3.823,0.499,0.13052577,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3496,2.87119,0.6872257295,0.2393522301,2.332446,0.3633670898,0.1557879967,,,,5991.666046,405.8269325,0.06773190117,5583.474,264.13,0.04730567472559422,791.93,,,680.657,16.125,0.023690347,308.427,7.179,0.023276173,34.55,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3497,0.02428,0.01329833072,0.5477071961,0.009824,0.002680658501,0.2728683328,0.0095,0.0053035789802,0.5582714716,0.073132,0.05583612245,0.7634978183,1.073,0.163,0.15191053355395628,3.064,0.315,0.10280678773362083,1.184,0.132,0.11148649,0.605,0.045,0.07438017,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3499,0.05734,0.008917449185,0.1555188208,0.023826,0.002138031805,0.08973523903,0.070092,0.0125967404496384,0.1797172352,0.491558,0.07427628806,0.1511038129,4.21,0.74,0.1757719737616967,14.166,2.324,0.16405477070057778,8.173,0.986,0.12064113,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3501,0.024702,0.01112312995,0.450292687,0.009402,0.001814874652,0.1930307011,0.027396,0.00250008599842488,0.09125733678,0.396618,0.07417702252,0.1870238429,0.414,0.075,0.18115942748848368,2.54,0.192,0.07559055183816143,1.067,0.122,0.11433927,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3502,0.048582,0.01149506503,0.2366116057,0.017722,0.003906849114,0.2204519306,0.023224,0.0096896713062128,0.4172266322,0.435432,0.1045646641,0.2401400542,2.213,0.181,0.08178942353274021,3.463,0.208,0.060063529971566394,1.679,0.085,0.050625373,0.653,0.053,0.08116386,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3504,0.28006,0.1436340555,0.5128688692,0.073884,0.04716621068,0.6383819322,0.065496,0.0297170612633496,0.4537233001,1.406758,0.6442788294,0.4579883885,17.985,1.983,0.11025855101775488,13.324,1.308,0.09816871574067454,4.692,0.501,0.10677749,2.145,0.321,0.14965035,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3505,0.084928,0.007535885482,0.08873263802,0.034584,0.004788337915,0.1384552948,0.20914,0.017472182177165802,0.08354299597,1.00024,0.4077111521,0.4076133249,2.19,0.061,0.02785388159153124,1.846,0.063,0.034127844535904096,0.571,0.043,0.07530648,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3507,0.41082,0.05445169971,0.1325439358,0.210718,0.03519940441,0.1670450764,2.9231,0.130135317269819,0.04451962549,14.71805,0.7156472135,0.0486237792,29.406,0.723,0.024586818675998767,44.435,2.025,0.04557218623534222,16.615,0.838,0.050436355,7.026,0.213,0.03031597,1.22,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3508,0.039134,0.01552338977,0.3966727084,0.012278,0.00725023241,0.590505979,0.021578,0.0127087359721556,0.5889672802,0.46968,0.1583714479,0.3371901036,3.758,0.311,0.08275678273272552,7.053,0.303,0.04296044280440118,3.704,0.207,0.05588553,2.081,0.299,0.14368092,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3509,0.408138,0.06300882098,0.1543811676,0.183186,0.01927710897,0.1052324357,1.750928,0.10885594734190193,0.06217043039,19.339322,1.507166757,0.07793276089,22.745,0.429,0.018861287765435844,25.003,0.741,0.029636443493266405,9.376,0.33,0.035196245,3.673,0.134,0.03648244,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3510,1.803728,0.4729456976,0.262204555,0.68902,0.1663566468,0.2414395037,3.425318,0.6154132180411799,0.17966601,64.284966,16.25512712,0.2528604763,58.914,2.863,0.04859625752922327,41.809,1.125,0.02690808199191562,12.409,0.066,0.00531872,4.364,0.09,0.020623283,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3513,0.663226,0.1422244281,0.2144433844,0.343322,0.08097407374,0.2358546022,0.329792,0.11272059781452158,0.3417930023,7.546214,1.71581174,0.2273738513,1.016,1.9,1.8700787166910846,2.846,3.655,1.2842585985206503,1.35,0.55,0.4074074,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3514,0.074966,0.006488950609,0.08655858134,0.031414,0.006635527861,0.2112283651,0.067894,0.007477745647764199,0.1101385343,1.029166,0.1067163625,0.1036920793,2.713,0.066,0.024327312805887256,3.073,0.132,0.042954767095588764,1.168,0.078,0.06678083,0.534,0.042,0.07865169,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3515,0.048136,0.01910075993,0.3968082087,0.032108,0.0057100324,0.1778383082,0.029354,0.013184382049865,0.4491511225,2.020328,0.4673122159,0.2313051227,3.01,0.131,0.04352159377348384,3.266,0.225,0.06889160870775736,1.48,0.136,0.09189189,0.859,0.115,0.13387659,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3516,17.563028,2.03485084,0.1158599098,,,,,,,474.253502,16.05435233,0.03385183718,320.04,15.124,0.04725659166242373,173.511,10.665,0.061465843444237125,43.896,0.85,0.019363951,16.965,0.479,0.028234601,2.8,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3517,0.05922,0.02276471831,0.3844092927,0.02916,0.006758579733,0.231775711,0.038962,0.007312179565244399,0.1876746462,1.191718,0.3877686896,0.3253862823,3.133,0.236,0.07532716292068671,2.366,0.211,0.08918004880390829,1.622,0.213,0.13131936,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3518,0.513634,0.1837310028,0.3577080232,0.251624,0.0678142443,0.2695062645,1.06598,0.07069275776357858,0.06631715207,14.584802,2.098829186,0.1439052231,15.07,0.403,0.026741871077569812,8.264,0.218,0.02637947661602024,2.626,0.063,0.023990862,0.993,0.055,0.055387717,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3519,1.03357,0.06067915087,0.05870831281,0.582102,0.05413682822,0.09300230582,1.766282,0.08439341040259443,0.04778025842,8.209204,0.496475997,0.06047797046,9.601,0.275,0.028642850323972967,20.318,0.818,0.04025986901253318,10.469,0.566,0.05406438,5.391,0.315,0.05843072,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3522,0.783356,0.1898381282,0.2423395343,0.24594,0.09192592208,0.3737737744,0.379146,0.0908383141999662,0.2395866347,12.604794,5.412811546,0.429424832,19.655,1.161,0.05906893988051083,12.634,0.982,0.07772676850754154,5.62,0.272,0.04839858,1.996,0.089,0.044589177,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3524,1.75885,0.2088563323,0.1187459603,0.279706,0.1067532809,0.381662463,,,,103.51854,95.3049453,0.9206558101,287.601,8.759,0.030455387236219367,244.602,5.543,0.022661303755702904,78.301,0.608,0.0077649066,28.906,0.553,0.019130975,5.14,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3525,10.402456,1.423907712,0.1368818779,2.352466,0.7383276545,0.3138526357,,,,1125.63981,87.48508521,0.07772031909,663.638,19.871,0.02994252934569297,340.341,10.822,0.03179751939926639,89.895,2.587,0.028778018,27.119,0.746,0.02750839,5.95,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3527,0.077438,0.01717505662,0.2217910667,0.032182,0.007292555794,0.2266035608,0.048482,0.0180831722857548,0.3729873414,1.442976,0.1983529438,0.1374610138,5.859,0.313,0.053422084581447066,2.302,0.128,0.055603825403854806,1.119,0.116,0.10366399,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3528,0.131062,0.3361540807,2.564847787,0.079156,0.09197064004,1.16189095,0.121696,0.0188746504614592,0.1550967202,1.105072,0.9028231366,0.8169812796,5.462,1.144,0.20944709875608966,19.93,2.046,0.10265930776792259,9.384,0.583,0.062127028,4.319,0.233,0.053947676,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
